"0x4d6d7d06403aa750060b0ba9be2fc6c83b5666eb","gmydcobwgene","325.4177"
"0xa6e1588bb13056a86b46bf3915bbc5a168ee0b6d","gmydcojrgene","300.0000"
"0xe89d79b72a86bdc0af37ba4aabd51668ec3dea03","gmydcojtgene","390.4500"
"0xedf5b0835c7da98040aff591c5c7dc471e3c536b","gmydcojugene","106.4910"
"0x09f0c97c88aee80ce4bbfab69e09f8e59c5c6f84","gmydcojwgene","69.0950"
"0xc87455480a33f3ce5d6bd0c105ac1ea1ce0d670d","gmydembrgene","44.2500"
"0x0c58867bfc1ad2a7f3f465a378a5e05f9e177835","gmydembsgene","57.8937"
"0x91c442462fe94d1490ba925ee904d3f5e1c36225","gmydembtgene","461.1113"
"0x2ef9810b9bea4b8a4778861f24d95ca7f575a6f6","gmydemjrgene","460.0000"
"0x40f1498cd9698409532d99e59744e29617ffd7a0","gmydemjugene","176.1000"
"0xed4ee9c4c400202562f8f3d1dddb3e3d69ca6589","gmydemjwgene","306.7944"
"0xea217eb537bb9448baf1b64d21ef5dd258d7e9b9","gmydemrqgene","264.0000"
"0x11428d15207ad192f8773b772aa3cf1920dc1f20","gmydemrtgene","370.0000"
"0x6a7772c60aac5bd70e0874154ae0c353d3e2e3ea","gmydemrygene","303.7265"
"0xd06a223a05849298157756bf20d1d6f34f67e7ad","gmydemzsgene","306.7944"
"0xd1eb8bc9c78e5b201957ec950eaa2cc8ef53eb8c","gmydenbqgene","38.4413"
"0x1570b65ba706613bcc1054b0e36fa82021694614","gmydenbsgene","497.9000"
"0xd42ff11c2ce52151f65d1031bd721b762cd3edf0","gmydenbugene","300.0000"
"0x32ebd5af4663c258906db53c8d94facea3963fdc","gmydenbvgene","284.4000"
"0x8eded0fef6544cbb27b68e27c72b2fbfe108e4f2","gmydenbwgene","37.2655"
"0x5978fd07b62e381d23b182ed102cd97ed7b7e1ac","gmydenjqgene","10.0000"
"0x050c3107970d9232c6b6a100276b7c9c8a9f3677","gmydenjwgene","237.7600"
"0x1d771e7cc036f009e36cb8b41bff7d6fef37a1bf","gmydenjxgene","3.0000"
"0x70662f0ef53ff7949b32ccee9b50c2498cc6acfe","gmydenjzgene","88.2881"
"0x25cf7ce4f74f7da4e387fe48378b431465c77a52","gmydenrtgene","349.7457"
"0xb1f95b98c8cdc4f9fb9c2b57e7ade5d39a32fc12","gmydenrvgene","10.0000"
"0x81d3502847507235511087c47aa2886d89d24ddf","gmydenrygene","306.7944"
"0x5faf01595a4c3626da3987b3b0248e5df26908e7","gmydenrzgene","16.4471"
"0x856df6851b1a67a9a72ecd83b13d53f266c99f74","gmydenzsgene","7.6772"
"0xfb8c75c67b4059b8e19e7db84ed710234b82c10c","gmydenztgene","18.4076"
"0x8869abbd1a68df4ed8b1b39759e54e2a36057802","gmydenzugene","43.7180"
"0x4ad66c1c0c47e1822f92a69765a7f8d6a5b9afc4","gmydenzygene","153.4000"
"0x2b13aa5af73df0510bd9a654afad22ea342f5f5d","gmydeobvgene","31.5000"
"0x0c43d7fd76a3a82178a4e1ac0539ab922d60858d","gmydeobzgene","337.9400"
"0xbe9230f1e9193cacc71c709ecd166695f9da95cd","gmydgmrqgene","12.0000"
"0xd38900536f0856155e23ca1956d6eed0a974d1b3","gmydgnjrgene","163.6400"
"0x1df83dd2bb55e989d52dbb7c78aa56cc1442d347","gmydimrygene","6.1417"
"0xd0538e29ad0af359a5b8492ef0e6f234051fb8ad","gmydinrygene","10.0000"
"0xe07242494ff1ccf5ffcb860fb166a9ae171dbf5b","gmydkmrvgene","133.8000"
"0x5668074a07c46c1763c8d0b10283ab166c6af566","gmydknzwgene","10.0000"
"0xe2eefebf191b8e6ea975f68705f014f5835ea0d3","gmydmnzsgene","65.3579"
"0x388f18a54bec49f25723071840a726bbabd3a76b","gmydoojsgene","45.1731"
"0xc30c4105f64173c76792c3c24be84d072954d08a","gmydqnjwgene","8.0000"
"0x487941985374318900e320dc150ced453432d3c0","gmytenjtgene","272.1963"
"0x7b6a85673d440308af25202ee0c99247ce6701a4","gmyteojqgene","1.6000"
"0xc5f6b31e45878936d6cb3022d7f30b20736cf139","gmzdimjugene","46.1349"
"0x45e9d5913106aa4f3f3db90e9af056a5c1dac824","gm3dcnbygene","57.6314"
"0xdc25bef309ce416fe825899e8aae362a63ace92d","gm3donjzgene","10.0000"
"0x032576b9de6fe3deae5ea1e34ad898824dd544af","gm3dqmjxgene","6.5000"
"0x80a42a6737a8e4d833acf29aff4ebb7cd1a964e3","gm3dqmrxgene","6.5000"
"0x06acf738c48c1680cc0901df672bed08a2642fa1","gm3dqnzvgene","583.8000"
"0x3cdf3b70dd9becc1654d326f586e69608c76177f","gm3dsmztgene","307.2000"
"0x455fdb4731d12d520ce9530d050655980150f1b2","gm3dsmzwgene","2.8000"
"0x91e168dffd53b41fa2c76d468621b292ad6796ac","gm3dsnzrgene","11.8000"
"0xd23ad7a6abbf63996f5bfb29629f3b61a2d5280c","gm3dsojugene","99.8000"
"0x4c8f51ea47f56edf09e61859550316cf74d59d66","gm3tgojwgene","36.8506"
"0x8c15112564569502529cc5ff485644cad7f8c767","gm3timrugene","32.9928"
"0xd0aa583b28cfe60ea1a899248d986f109f963432","gm3tkobtgene","3.2000"
"0x87043ad6b340a124c7a01f688f856daf7fdc85f7","gm3tonrvgene","202.0617"
"0xbc581faada616a0b9ec9fc603cdca4269fa87fae","gm4dcmbwgene","14.5000"
"0x5b260b4d4f95ab0f5871717dc79e06b0e91f3a14","gqydanjtgene","21.0000"
"0x780968d5d31348c2dbedd4667b4529d3eb0f8a46","gqydenzvgene","1.8266"
"0xf1a048622ad4d48e32d02a51eac0a9f04719a713","gqydgojrgene","2.8144"
"0x1d1ab7cf040697ee46dd5a81267438eb0cedc3e6","gqydiobsgene","1190.0000"
"0x058d992e8cb426b7819ba3b71979ff2c334413bc","gqydqobugene","1.5000"
"0x13a1fe100f7b54215c5d5fb84985534a01721eda","gqydsmzrgene","699.0000"
"0x4cbbd56630888c5afcbeb0e1b3a12d956fcbcd1d","gqydsnrsgene","1.0000"
"0x49659d0f45a53b4e9683acbf737f142163450bd4","gqytenbwgene","19.5557"
"0x79909d06110529497aee215eba94907075d3c881","gqytkmbqgene","84.0372"
"0x2dbaaeb0c65857fb9e941d2d414af07ddb53fc22","gqytmmbxgene","47.8762"
"0x09e8a45899c9327af999774044cd23d3a82ed081","gqzdaobrgene","424.5974"
"0xe3eda0c449b811ee2340aa01fef0f0575d0fa9e4","gqzdiojvgene","783.7000"
"0xf7898ecb5cf5deb2ff2876e177f04c88dcdb8af4","gqzdsnzrgene","201.0000"
"0xfbfc9599bf5bae769f700e37c10aab20c3e1a569","gqztcmzwgene","5.9240"
"0x2e37ca855cdbb7a3d8a2aa85f3f97591cf1523fd","gqztemjqgene","836.8857"
"0xbb46fb9009ae8cce294ea884c65582d1a982c5f5","gqztemrtgene","174.0000"
"0x69e43720dcb692537bcbf4f9e27c565204fc121b","gqztemztgene","1.0487"
"0x4ad8219101fff956cf8303d3192407855cdcf68a","gqztgnbzgene","16.0560"
"0x6f6d06784528e97465792d08c0e2b916adb42e7e","gqztmmrxgene","46.0000"
"0x55ae4d0c28d7f21a1ad09f6bdfa83178e8c7f1a0","gq2tgmjugene","5.0000"
"0x097f765c0a2c42523363fa52b973485b90dd5544","gq2tiojvgene","100.0000"
"0x9b75a3ed26b630a61747b9daec777c390c75ad5b","gq3dgnrygene","10.0000"
"0x8c7d021c3459cd8e743d7c3c72ebf569803dd993","gq3dgnzugene","48.5000"
"0xb1b5a73d962321978f24e1e5acc083b3d175a2f5","gq3dgojrgene","8730.4890"
"0xb61bb31fd4d6c91d94fb4e8685a41530369aa263","gq3dqmzygene","7.5084"
"0x8de74c4c737a1bca92fd36087a0ca8d0536fee83","gq3tcnrzgene","133.5457"
"0x7c9da827b3f280ff4d27e6282e8f357bd5336764","gq3tsnjvgene","6.3142"
"0xe3ae09083c171e152e63619b0d9cfb30f05731a1","gq4dmobxgene","10.0000"
"0xcf91b5dcb1430599131f5ec736fd2dd84a981686","guydmobxgene","3.0301"
"0x593484cd79d7d0b6226166e60adef444f12f8383","guydombtgene","2.5000"
"0xeabaa409db652e783f6378ac6c19fbc61668b4fd","guzdemrtgene","1.0000"
"0x28a1266484b337b4142587be27f3b31822be30fb","guzdenbtgene","1.0000"
"0xcdd00c45242101e3cd4256712a9adf7f460a7a07","guzdenbugene","1.0000"
"0x29a2d6fea5e374b85eb2b4e05d83d0913d155a74","guzdenbwgene","1.0000"
"0xaf45798100670740e845376df48104dee4d61136","guzdenjtgene","1.0000"
"0xc9dc3dcd241a364ea539d2687ffcc4903f0b6338","guzdenrugene","1.0000"
"0x9d3390bbf2b5afa0394e7392973f3df09fe01288","guzdenzsgene","1.0000"
"0xe86b7e70d533b38c1fdcf4cc6eec8c4561411fc1","guzdeobqgene","1.0000"
"0x3640acf5c364abc927d17c61cc56debed9f45e5b","guzdgnbwgene","184.1208"
"0x158ea0ef401ce32cf590f0988a62ccda24553bf7","guzdgnbzgene","1.0000"
"0x72a49eaf7efa643eec93111d1be7cb75b5898a16","guzdgnzzgene","1.3152"
"0x3a9d4433f8fe70922a4a0393b9322b2036ce0ed6","guztgnjvgene","19.9058"
"0xd0e1f2326869a3af46949ac2fedc3bc94f31d51a","guztknzugene","174.4150"
"0xfeec34abce8c81977d4a4d64040311e6ea9b85bd","guztmnztgene","500.0000"
"0x245bfb10d25641eb8fdc6ce47f57223541afd8b3","gu2tmmrtgene","54.8000"
"0xac7b69e564476e9d7a5acc1c5457f05f9b951ae9","gu2tmnrrgene","9.5000"
"0x035690a933a19b49bcc201ded5c2661b4b566477","gu2toojzgene","20.4704"
"0x12e0a79f6d4003d6736db60168e56fbee797aaf6","gu3dknztgene","1.5000"
"0x665b70a5578bec3cc6a20551bbc9139daaaa8438","gu3domjugene","1.0000"
"0xd5cbf19fc2e38263ef497736780ee1451625ace1","gu3doojsgene","1.0000"
"0x616e39137c398a6dcdc046e5f0d87e9d1e4703af","gu3tcojtgene","34.2394"
"0x2c5c08ce61d8b33a897f9ec179ea7a4b1e0fc464","gu4denjvgene","3.9052"
"0x30958183fc1d2e1af2e60f5fcfaba72fee3be72f","gu4dgmbzgene","1.0271"
"0x894309ffdd59deb7ed521ac0967da895af053ffb","gu4dgmrygene","27.4321"
"0x39043d1c4f06ecc849c68778e4faee95d060a054","gu4dinrsgene","68.0376"
"0x08de8e45a00379f233d9ba769e67adc141549b5e","gu4dinrtgene","36.5227"
"0x78c9ac9efc89b39bcf8767ef63c12abd199603ae","gu4diobugene","21.4399"
"0xde9b68a8d483ad5e8dc8d589eb239f9219ed95df","gu4diojygene","70.5546"
"0xe21858dea1a0735f1e934181fc7f5707fc40f215","gu4dknrtgene","145.8548"
"0xb5ee50b2cc202126343080e8a5d6825df780d0a6","gu4dkojsgene","510.7528"
"0x09df0f4115787ff6a40c7aafbb37df1921ec8be8","gu4tmmrxgene","19.7541"
"0x539a8f4e8435556f2cbca0dc3c1af4b43c0d0811","gu4tsnrygene","6.5781"
"0x6bc73378d8d522f1308404460cc71c36e1232795","gyydimbvgene","6.6225"
"0x9031eb6d8d985c0e16f227032cb35d5654cb91f8","gyydiobwgene","13.2770"
"0x190a5957b0a6789a7de48f3afec137397f2e055d","gyytaobygene","1.0000"
"0xd7fdfea61c808a2ea9afba6b923e906a336d0e08","gyytqnrzgene","19.7313"
"0xd988b102c8b85efacb2295ccc84f2dee074e9cdb","gyzdemrqgene","6.2591"
"0x99fbed788d4a0d5f3400c16151901fe722ce1113","gyzdemzwgene","1.5000"
"0xea2d03a137f6023d1c4820ec1875171625b53af2","gyzdgojugene","10.0004"
"0x0021179e1094b441f0b38a4756c48005d57b449f","gyzdkmbugene","5.9660"
"0x23ec339d7840176df70fda6727dd749bf8eeff64","gyztcmbvgene","1.0000"
"0xcc628e9dccd49e215fe08a8e79007af53fbc5f72","gyztimbvgene","1.1518"
"0x4bb6a6046e359d06c30c33342db2fa45a1b491c1","gyztimjwgene","1.0000"
"0x6e494582557bebc177142da55b7f9c22e3223822","gyztimzrgene","10.0000"
"0xb80446fbdcc7517712b6634b91bc365208b8768f","gyztinrzgene","19.4480"
"0x716626296dede13c107aa1a908f73d0036122fb4","gyztkmjxgene","3.5804"
"0x290968e76736ca68a5bf2f138d1473958f2b2ce4","gyztomjrgene","398.5159"
"0x5111122cf14c620bb4283e3274c7513d77898f72","gyztonrygene","14.8862"
"0x94e9ff7917aed6e5472fcbcf8ed3d29e015427f7","gyztonzrgene","14.9322"
"0x7a9804bf83b41bc63f87afb5bc87e30e5cf2b813","gyztqmjzgene","4.0464"
"0x00c8d064feaf9ee56231d8fd067b822c76327d26","gyztqnrqgene","928.1006"
"0x82a7895fb236c2f4a39fa3b487dcc0ec63cd915a","gyztqojsgene","73.0000"
"0x0edf6c4966601040c13107ad6256a8b4de9843d5","gy2damzrgene","54.8300"
"0xcedba0a46d9aa1993e2b04658625339168bfab30","gy2dcnjwgene","9.5000"
"0x96ad600fe7f9d7c5de48264a5dac4c1d805c5676","gy2demjrgene","20.0000"
"0x38169a94f4bf29f8456e8fc4d5a3e6f9255dc8b5","gy2denzvgene","1.0000"
"0x72d1c85e6d9625de0f8c73b43f9949976d7e66eb","gy2dgmbvgene","1.0000"
"0x4514b0ed30b6ee70db888d2d0549b59a430aef04","gy2dmmbugene","154.4039"
"0x9ba06a66e2877a0df26886b922b6656dd86793ee","gy2dqmjzgene","53.4816"
"0xb391de67c2cce0b85a60c054030aacd3b5b0ebd2","gy2teojygene","76.7944"
"0x88a679ccd86e15092044b5b4401eb4f76ad213eb","gy2tgmbxgene","2.2132"
"0xd945a874211b2ab3d84a2513f96eb3fd1003219e","gy2tgmzqgene","166.4144"
"0xdb7711c6458f63638fb8be8ac41d1af90476442d","gy2tinbzgene","36.8500"
"0x320ddabdcf1c7222cfcf0c8dacf4bd26696737c0","gy2tkmbzgene","44.0000"
"0x760609ec195cc1c87116dba0d1128207b839b95b","gy2toojtgene","15.6809"
"0x8dd5e93d45490b7bc7f413fc1407c1549bdd3d3a","gy2tqmbqgene","1079.2029"
"0xe7b110421695754f53fbeaeb8f2791e23ce5f005","gy2tqojsgene","2097.8000"
"0xf384f5c49876ef01bc5ecf689eca67fb9edf9e8c","gy2tsmjxgene","13.0208"
"0xcf39bde4c6bd0f98625baabc061bd3c90112935e","gy2tsmrugene","9.4697"
"0x680eb9cb67cb0238028b06932910ca0b9b386740","gy2tsnjsgene","61.0544"
"0x171116665e3bb59772d901b4c2cdec8e5084e7fb","gy3dcnjtgene","7.2029"
"0x9f465df8fa38db549fc67c05ee5816bd5639d180","gy3dcnjzgene","1029.0000"
"0x62cf95d1ea02078d0a00c8018350df1f5f1b44ee","gy3denbygene","2.3613"
"0xc9323f2d1b732278c3bd001d674f53659edd5c76","gy3denrwgene","26.8350"
"0x1839b7e1f25b6eea47c123ba5a1af5f2e38b04a7","gy3dgojwgene","47.9500"
"0x92ebd3519935134431f03e798e3119374b4a8697","gy3dinbsgene","73.8000"
"0x400ccef49e53da92a7fd04a140ae7f8b5c7a5187","gy3dqmzugene","10.9773"
"0xf16ce5a8db62a8a02cc35f58cdcfc2c1a890328c","gy3dsnzxgene","1.0000"
"0x3b764852c06fe3e8c0af0851264d4fec2f1a54b2","gy3tcnjzgene","1.0000"
"0xda91eaf68cc59ab01f2488c069d881d8f8e5de83","gy3tknjxgene","56.7233"
"0xacd9795aea9e69b6408e00778d626a2d189b7837","gy3tsmztgene","6.2719"
"0x56a99a8421b10430569e6faadbbda323931a81b6","gy3tsmzugene","29.3317"
"0x2553fe12aa4480324211947f58f7a4672ef51cb2","gy3tsnbzgene","124.0518"
"0x7341db36e6b161b343d81121f0368eabe6c5ffe4","gy4denbqgene","3358.6033"
"0x745a47e838e1a3da43711022454381c33162c261","gy4dimjqgene","134.9081"
"0x52f1a74e6ef4b34addfe638623c442794a23dac4","gy4dimjxgene","300.0000"
"0x93cc08dbf733aaff6ac58e8f727270651e7aedff","gy4dqnbrgene","10.0000"
"0x23e530ebf790127561340dac0ff7a402bdc1948d","gy4tamjxgene","9.2816"
"0x0b5ce63b32342b82750a39dd69c020232768f862","gy4tanrxgene","244.0000"
"0xc64edc1893a5ef1fdef14a9a55f8fdeffd0d5ede","gy4tinjtgene","4.0350"
"0x775eff5a4e6694b10b8d25155eccf69adc2ad0e6","gy4tknbwgene","78.9874"
"0x71c5453d85aa94984f8ac6310fcd18d1556f1071","gy4tmmjwgene","1.0110"
"0x47c04ab3ff846532973a1095da36eb11d5742474","gy4tmnbsgene","6.6491"
"0x8a60c9df0973660b2256d8228f5d2074ae47f430","g4ydamjwgene","5.4770"
"0x8cff84290f393ef5a841a248a42e59835e503020","g4ydamrxgene","1564.6500"
"0x38f1ba05a8712e5558eee31a3ee99e24713e1176","g4ydanrxgene","15.5018"
"0x75cb3d24362c9197a782ecf9276dc71c6bf9f622","g4ydcmjygene","1.0000"
"0x6c171561966361f125e385d21d66c322d957954c","g4ydcobrgene","9.5000"
"0x90cb83be26a4ebbe6e6b9821fab7fa597d588633","g4ydgmjvgene","1704.8581"
"0xdfe12709e470892c77f288e74389be576c4ec69c","g4ydmmbrgene","99.5000"
"0x6da6069a639902ff144d22e18a56de2e8789f702","g4ydomzvgene","1.5000"
"0x4ffdc5a7e7150764aa57fa2f669106077573e0dd","g4ydqnrwgene","3.8487"
"0x0f4b3f939b2fad0da3844a3b7560769ec068a13c","g4ydqnzqgene","45.0036"
"0xcae18c9bb1424a365f14da267062dae428a34049","g4ydsmbugene","4.9299"
"0xd47ef67ec66bc012eb7b0088404fdc4359c571d5","g4ytknbrgene","8.4578"
"0x2d96b9d3ca5496550d892e7c7dd9fe9fbf0e501a","g4ytqmztgene","20.0000"
"0xbc6c03dbd7cd6d1de6a5db5abb357ce63921187e","g4ytsmjsgene","1.0000"
"0x5faf4c5617be3ba4a51623344c35ae2e3637c2a6","g4zdanbwgene","24.4700"
"0x47998644234df31240e027d3d97c89e7129320cc","g4zdanrqgene","8.9424"
"0xc62b195f7bd617423e7e582bf8fd86339c255fd9","g4zdgmrygene","252.5618"
"0xb0f5fcb9d75345f50cb30b58ad6ff8a608cfad70","g4zdkmrqgene","699.7330"
"0xf66c16d077ab51fc8d90eef8323182e7043a3136","g4zdknrzgene","4.0000"
"0xddec8bc76f463253346afe889a3e585691561444","g4zdmnrqgene","99.9000"
"0x3505ef0518536fe77681e36167cb0f940811fe38","g4zdomrxgene","136.9264"
"0x7ccfb3b26ddd09cb689b711d945e7cfc15363a5a","g4zdsmjwgene","5.0000"
"0x1cac6cc070cae218a53c5d911b03c0f813ebc49b","g4zdsojugene","3.9957"
"0x270d20cf738e386b7c38d8954de198c3e07ddc32","g4ztemjtgene","79.2191"
"0x64f87cc6f3a39774b5dcd9a2fda263d42dd6f925","g4ztknbzgene","10.0000"
"0x8d0ad1eb645e599bba215ad6bae66dbf7fa66bc8","g4ztmnrrgene","14.3129"
"0xdbbe90d7bb0970876266d7126ed11d9148e94de9","g42daobwgene","65.2545"
"0xde56a97290ee2ae28f7e762ad6a9817ca0a49299","g42dcmrtgene","6.5000"
"0x4bc591cfab54a8cb0385096cdbc6fd7ad635b8fd","g42dcnrwgene","3.8238"
"0x659f64e7b9190c87aa5c2148f1677446f3a8e064","g42denbtgene","39.5000"
"0x2d3714aae50b6e49309f7dfcd00a034e19012560","g42denzsgene","22.1977"
"0xdb1834abfde08bf1a58f405f43b0b5a1ece8abf9","g42denzxgene","7.7000"
"0xd52e6e69ae1ae44c25ecbfcf688aa64e3d322866","g42dgnrygene","4.8970"
"0xb89c2e2433e75673da961a9b13d5ec72c9ab6e41","g42tanztgene","3.9180"
"0x9e57609a0a8d242736a6e4c50af81cdb6f513325","g42tcnjzgene","49.9000"
"0x058b99d393b7cd1d435c64574d94fd27c4260880","g42timbwgene","216.6871"
"0x020972b9018f6891220b023483f48d3bf6135980","g42timzqgene","11.1800"
"0x8278e0cfc78f28c9dc71c673cadae588918fecf2","g42tkmzqgene","10.0000"
"0x2537b75dd21aeaaf30664ebd9082337eb2a41b11","g42tkmzvgene","10.0000"
"0x0c88c3e00dab1860167089cc5e2aca0bce28184f","g42tknzsgene","9.5000"
"0x8fd07128f635ecf59fe8f8239fb6b2a850530f25","g42tmnbrgene","24.9000"
"0xd31d67f294bf0e41d207da619b039cc68e807bc8","g42tsmbsgene","9.5000"
"0xc38207fb2f5342667116561eedaf261efeade88c","g43dgnrzgene","9.9353"
"0xe067d8ed210f2f53afc0068a9b3baa482615163d","g43dknbsgene","24.5000"
"0xd20e2f51b9a4be1f8ed763cc32240c19ab5c461d","g43dknzzgene","118.5302"
"0x687ba7124476b408e1b9f8f83e7f618d0b36f55b","g43dmojvgene","20.0000"
"0x34077bb4ee9c40a1569c7f9ae0eb8be6ca24e0bb","g43donbqgene","399.9000"
"0xc45c7376ed7d7dfc9946a4aaf0745669722cf0dd","g43dqmbsgene","7.2500"
"0xca63cb1b80069953324a7ff185af0b65e9ffd5f6","g43dqmbvgene","116.5516"
"0x218963bfbe0b24a6ef5b54520ae89dac311bc1e9","g43dqmjugene","1.0000"
"0x7c09da6368aac978a6f487eea989d74d574b73ad","g43taobygene","9.5000"
"0x9c4702ff4063a8e96acdd4252a43310b911b2f06","g43tgmjtgene","1.0000"
"0x700a558b93137ec00da9facd6c1390e17f562863","g43tgnrxgene","1.6472"
"0x19420c2d14ee1dcc9d6b71be4f76a815b2050ad2","g43timrwgene","698.9000"
"0x5e82d5e3bf0fc6f0944fad280a2085a1577f7e15","g43timzzgene","2.5000"
"0x5fdca051e4a3f85d5eadc949c35b219bfadafa79","g43tinjugene","306.2485"
"0x358790bd0e2bcbadb545df4cf2768882809381c5","g43tknzrgene","143.5095"
"0x4cdd3eec9fb3b9fd8cc8b6c4f4e43e259be209c4","g43tmnbqgene","125.0000"
"0xa3df6fe1816f79bb26d4b2ee246e0eab5f428ecb","g43tonrugene","49.2737"
"0x93f68ab9fdebca6e957e93eb9cb85f80251e0c2a","g43tsnjwgene","21.2954"
"0x7ce1724c7186a09fbeb1d91a0e2edbfde845cc4a","g44damjtgene","1.5000"
"0xd1795db80f85661b3771a4425bc72bec5c67f3cd","g44danrygene","241.7649"
"0x56de36fcd949cbbcb1b511e4c125f452e0162947","g44dcnjwgene","64.4334"
"0xa1529f524472adb72d627e2255a2ef0f82887fa6","g44demjrgene","23.5590"
"0x9508e58e1d13209baa53cd93a6b2e82de3f4ea6d","g44demjtgene","31.0986"
"0x8752e1317c58f43c6bcd91f5b1de753f5626dc2d","g44dgnbygene","2.9210"
"0xe024d1631813596ddf1b085bcf08d47d010a4415","g44dgnjvgene","15.7772"
"0x87308ef4c9a1327ad2c27669f1d523cabf5b57c2","g44dgnrugene","6.5897"
"0xc129e3c7ec77569243b9b371919ccf5c7dc999ce","g44dgobrgene","3.4250"
"0x106e64b286169b5477b957fb524f802a20b9616b","g44dinbsgene","377.1322"
"0xe0de1086f0aa3cc6a5a4d777c0c35215384e6741","g44diobzgene","8.5000"
"0x99a5cb0b99ff999e761cb3f10e1f122a091f9435","g44dknzsgene","2.4598"
"0x6650a7b80c9067fd86036f0f4a5c8466a49f7ad2","g44dknzygene","84.2512"
"0x79a48c618ca609394da7de58cc19964c49a617f6","g44dkobugene","118.2846"
